enumeration,value
c1(*)ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)c(OC)c3)cc1OC)C2=O,2.4885
c1(-c2ccc(-c3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc2)ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,2.3242
c1(*)cc2c(cc1)C(=O)N(c1ccc3c(c1)Cc1c-3ccc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)c1)C2=O,2.2777
*c1cc2c(cc1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc1)C2=O,2.5757
*c1cc2c(cc1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc1)C2=O,2.66
*c1cc2c(cc1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc1)C2=O,2.7406
O=C1c2c(cc(C(*)=O)cc2)C(=O)N1c1cnc(N2C(=O)c3c(ccc(*)c3)C2=O)cc1,3.0206
O=C1c2c(cc(C(*)=O)cc2)C(=O)N1c1ccc(N2C(=O)c3c(ccc(*)c3)C2=O)cc1,2.8765
O=C1N(c2ccc(OCCOc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc2)C(=O)c2cc(*)ccc21,2.4523
O=C1N(c2ccc(OCCOCCOc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc2)C(=O)c2cc(*)ccc21,2.4449
*c1cc2c(cc1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc1)C2=O,2.5902
c1c(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6c(ccc(C(*)=O)c6)C5=O)cc4)cc3)cc2)ccc(N2C(=O)c3ccc(*)cc3C2=O)c1,2.0335
c1c(N2C(=O)c3cc(Oc4ccc(C(c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)(C)C)cc4)ccc3C2=O)cccc1*,3.1735
c12cccc(Oc3cc(Oc4cccc5c4C(=O)N(c4ccc(Oc6ccc(*)cc6)cc4)C5=O)ccc3)c1C(=O)N(*)C2=O,2.949
c1c(Oc2ccc(Oc3ccc(Oc4cc5c(cc4)C(=O)N(c4cc(*)ccc4)C5=O)cc3)cc2)ccc2c1C(=O)N(*)C2=O,3.2083
c1cc(C(C)(C)c2ccc(*)cc2)ccc1-n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,2.5724
C(c1ccc(N2C(=O)c3cc(*)ccc3C2=O)cc1)(NCCNC(*)=O)=O,3.6854
C1(=O)N(*)C(=O)c2c1cc(-c1cc3c(cc1)C(=O)N(c1ccc(C4(c5ccc(*)cc5)c5ccccc5-c5ccccc54)cc1)C3=O)cc2,2.7114
c1(=O)c2c(c(=O)n1*)cc1c(=O)n(-c3ccc(NC(c4cc(C(=O)Nc5ccc(*)cc5)ccc4)=O)cc3)c(=O)c1c2,2.46
c1(Sc2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)ccc(N2C(=O)c3cc(C(=O)Oc4ccc(OC(*)=O)cc4)ccc3C2=O)cc1,2.9567
C(CCCCCC*)CCCn1c(=O)c2cc3c(cc2c1=O)c(=O)n(*)c3=O,3.7892
C(CCCCCC*)CCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O,3.5814
C(CCCCCC*)Cn1c(=O)c2c(c(Br)c3c(=O)n(*)c(=O)c3c2)c1=O,3.5401
C1(=O)N(c2ccc(C(Nc3cccc(C=CC(C=Cc4cc(NC(*)=O)ccc4)=O)c3)=O)cc2)C(=O)c2c1ccc(*)c2,3.0227
N(c1nc(N*)nc(Nn2c(=O)c3c(cc4c(=O)n(*)c(=O)c4c3)c2=O)n1)(CCCC)CCCC,2.5558
*n1c(=O)c2cc3c(=O)n(-c4ccc(Oc5c6c(ccc5)c(Oc5ccc(*)cc5)ccc6)cc4)c(=O)c3cc2c1=O,1.8659
O=C1c2ccc(C(*)=O)cc2C(=O)N1c1ccc(C(C(F)(F)F)(c2ccc(N3C(=O)c4cc(*)ccc4C3=O)cc2)C(F)(F)F)cc1,3.0171
c1c(-c2ccc3c(c2)C(=O)N(*)C3=O)ccc2c1C(=O)N(c1ccc(C(c3ccc(*)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,3.3278
c12cc3c(cc1c(=O)n(*)c2=O)c(=O)n(-c1ccc(Oc2c(Oc4ccc(*)cc4)cc4ccccc4c2)cc1)c3=O,2.0632
c1cc(C(*)=O)cc2c1C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3)cc1)C2=O,2.3398
O=c1n(-c2ccc(C(c3ccc(*)cc3)(C(F)(F)F)c3ccccc3)cc2)c(=O)c2cc3c(c(=O)n(*)c3=O)cc12,2.7963
c1cc(N2C(=O)c3cc(-c4c5c(ccc4)C(=O)N(*)C5=O)ccc3C2=O)ccc1*,3.1892
c1(*)ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc(-c3nc4ccccc4[nH]3)c1)C2=O,2.2203
N1(c2cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc(-c3c(=O)oc4ccccc4n3)c2)C(=O)c2c(ccc(*)c2)C1=O,2.8859
C(CC(=O)*)CCC(=O)O*,6.1659
C(CCCCC(=O)*)CCC(=O)O*,6.2617
C(CCCCCCCCC(=O)O*)CC(=O)*,6.499
O=S(=O)(CCS(=O)(=O)CC(=O)O*)CC(=O)*,5.7619
C(CC(*)=O)S(=O)(CCS(=O)(CCC(=O)O*)=O)=O,6.2137
c1cc(C(*)=O)ccc1CCCCCCc1ccc(C(=O)O*)cc1,4.5994
O=C(*)c1ccc(C(C)(c2ccc(C(=O)O*)cc2)C)cc1,4.3936
O=C(*)c1ccc(Cc2ccc(C(=O)O*)cc2)cc1,4.3273
C(CCCCCCCCCCCCCCC(=O)O*)CC(=O)*,6.1592
c1(C(*)=O)ccc(CCCCCc2ccc(C(=O)O*)cc2)cc1,4.7446
c1cc(CC(*)=O)ccc1CC(=O)O*,5.2715
C(CCc1ccc(CCC(=O)O*)cc1)(=O)*,5.0434
*OC(=O)CCCCCC(=O)*,5.9809
C(CCCCCC(=O)*)CCC(=O)O*,5.9944
*OC(=O)CCCCCCC(=O)*,6.0659
S(=O)(CCC(=O)*)(CCC(=O)O*)=O,6.2922
*OC(=O)c1ccc(C(=O)*)cc1,4.5736
C(CC(*)=O)CCCCCCCCCCC(=O)O*,6.2591
O=C(*)c1ccc(CCCCc2ccc(C(=O)O*)cc2)cc1,4.8401
*C(=O)CCCCCCCCCCCC(=O)O*,6.2745
O=C(*)c1ccc(CCCc2ccc(C(=O)O*)cc2)cc1,4.5456
C(CCCCCCC(=O)*)CCC(=O)O*,6.2966
C(CS(=O)(=O)Cc1ccc(CS(=O)(=O)CC(=O)O*)cc1)(*)=O,4.9033
*OC(=O)c1cc(C(*)=O)ccc1,4.6197
*CC1(C)CC(C)(*)C(=O)OC1=O,6.0049
*CCCCOC(=O)SC(=O)O*,5.9582
C1(=O)C(*)CC(C*)C(=O)O1,6.1563
*CCCCCCOC(=O)O*,7.3901
C1(OC(*)=O)C(C)(C)C(O*)C1(C)C,6.5093
O=C(Oc1ccc(Cc2ccc(O*)cc2)cc1)*,4.8502
c1c(OC(*)=O)ccc(C(c2ccccc2)c2ccc(O*)cc2)c1,5.1003
O=C(*)Oc1ccc(C(C)(c2ccc(O*)cc2)C)cc1,5.2059
c1(C(c2ccc(O*)cc2C)c2c(C)cc(OC(*)=O)cc2)ccccc1,4.7259
O=C(*)Oc1ccc(C(C)(c2ccc(O*)cc2)CC)cc1,5.0105
Cc1cc(C(C)(c2ccc(O*)c(C)c2)C)ccc1OC(=O)*,5.0684
Clc1cc(C(C)(c2ccc(O*)c(Cl)c2)C)ccc1OC(=O)*,4.9898
c1(C2(c3ccc(O*)c(Cl)c3)CCCCC2)cc(Cl)c(OC(=O)*)cc1,4.9504
c1cc(C2(c3ccc(OC(=O)*)cc3)c3c(cccc3)-c3ccccc32)ccc1O*,4.4035
C(C(c1ccc(O*)cc1)(c1ccc(OC(=O)*)cc1)c1ccccc1)#N,5.0272
O(C(*)=O)c1c(C)cc(C(C)(c2cc(C)c(O*)c(C)c2)C)cc1C,5.1025
C(C(c1ccc(O*)cc1)(c1ccc(OC(=S)*)cc1)c1ccccc1)C,4.1012
O(C(=O)O*)CCCC*,7.3079
C(CCCCOC(O*)=O)CCCCC*,7.22
O(C(O*)=O)CCCCC*,7.3186
O=C(*)Oc1ccc(S(=O)c2ccc(O*)cc2)cc1,4.6592
C(=O)(OCCCC*)SSC(=O)O*,4.2442
C(OC(=O)O*)c1ccc(C*)cc1,5.5423
O=C(*)Oc1ccc(C(=C(Cl)Cl)c2ccc(O*)cc2)cc1,4.2371
c1cc(OC(Oc2ccc(O*)c(C)c2)=O)ccc1OC(=O)*,5.0353
c1cc(OC(Oc2ccc(O*)c(Cl)c2)=O)ccc1OC(=O)*,5.1691
*C(Oc1ccc(OC(Oc2cc(O*)ccc2)=O)cc1)=O,5.4757
c1cc2c(cc(O*)cc2)cc1OC(Oc1ccc(OC(=O)*)cc1)=O,4.3295
c1(OC(=O)Oc2ccc(OC(*)=O)cc2)c2cccc(O*)c2ccc1,4.0608
c1(OC(=O)Oc2cc(OC(=O)*)ccc2)c2cccc(O*)c2ccc1,4.104
c1(OC(=O)Oc2c(C)cc(OC(=O)*)cc2)c2cccc(O*)c2ccc1,4.1043
c1(OC(=O)Oc2c(Cl)cc(OC(=O)*)cc2)c2cccc(O*)c2ccc1,4.0203
*Oc1ccc(OC(=O)*)cc1,5.1376
O(C(O*)=O)CC(CS(=O)(CC(C)(C)C*)=O)(C)C,6.8436
Cc1cc(C(C)c2ccc(O*)c(C)c2)ccc1OC(=O)*,5.159
*NCC*,5.0274
C(=O)(N(CCC*)*)c1ccccc1,5.2083
C(CCCNCCCCCCCCCC*)CCN*,5.4327
C(CN1CCN(*)CC1)S(=O)(CC*)=O,4.9753
C(CC*)N(C(C)=O)*,5.7364
n1cc(-c2ccc(*)cc2)nc2cc(-c3cc4nc(*)cnc4cc3)ccc12,3.3577
c12c(ncc(-c3ccc(-c4ccc(-c5ccc(*)cc5)cc4)cc3)n1)ccc(-c1ccc3ncc(*)nc3c1)c2,3.1009
c1(-c2c(-c3ccc(*)cc3)nc3c(ccc(-c4cc5nc(*)c(-c6ccccc6)nc5cc4)c3)n2)ccccc1,3.3015
c1c(*)cc2nc(-c3ccc(-c4nc5cc(C(*)=O)ccc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,3.2924
c1cc(-c2cnc3c(cc(S(c4ccc5ncc(*)nc5c4)(=O)=O)cc3)n2)ccc1*,3.2952
c1c2c(cc3ncc(-c4ccc(*)cc4)nc13)ncc(*)n2,2.7084
n1c2c(nc(-c3ccccc3)c1*)cc1nc(-c3ccccc3)c(-c3ccc(*)cc3)nc1c2,2.6364
c12c(cc3nc(-c4ccccc4)c(-c4cc(*)ccc4)nc3c1)nc(-c1ccccc1)c(*)n2,2.9837
c1c(C(*)=O)ccc2nc(-c3ccc(-c4nc5c(nc4)cc(*)cc5)cc3)cnc12,3.0578
c1cc(-c2cnc3c(ccc(S(=O)(c4ccc5c(ncc(*)n5)c4)=O)c3)n2)ccc1*,3.1704
n1cc(-c2ccc(*)cc2)nc2cc(-c3cc4ncc(*)nc4cc3)ccc12,3.3633
c1c2c(cc3ncc(-c4ccc(*)cc4)nc13)nc(*)cn2,2.7587
n1c(-c2ccccc2)c(*)nc2ccc(S(c3cc4c(nc(-c5ccc(*)cc5)c(-c5ccccc5)n4)cc3)(=O)=O)cc12,2.8529
n1c2c(nc(*)c1-c1ccccc1)cc1nc(-c3ccccc3)c(-c3ccc(*)cc3)nc1c2,2.8531
C(CC*)N*,5.2088
*c1ccc2nc(-c3ccc(-c4nc5cc(C(*)=O)ccc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,3.1886
n1c2c(ccc(-c3cc4nc(-c5ccccc5)c(-c5ccc(-c6ccc(*)cc6)cc5)nc4cc3)c2)nc(*)c1-c1ccccc1,2.8449
c1c(-c2ccc(-c3ccc(*)cc3)cc2)nc2ccc(-c3cc4c(nc(*)cn4)cc3)cc2n1,2.7698
n1cc(-c2ccc(*)cc2)nc2ccc(-c3cc4ncc(*)nc4cc3)cc12,3.2178
c1c(-c2ccc(-c3ccn(CCCCCC*)n3)cc2)nn(*)c1,4.0274
c1cc(-c2cc(-c3ccn(-c4ccc(*)cc4)n3)ccc2)nn1*,3.7316
n1(*)ccc(-c2ccc(-c3ccn(-c4ccc(*)cc4)n3)cc2)n1,3.3335
O=C1N(*)C(=O)C(CC*)C1,6.0041
c1cc(-c2ccc(*)cc2)cc2nc(-c3[nH]c4ccc(*)cc4n3)[nH]c12,3.3322
c1(-c2c(-c3ccc(*)cc3)nc3c(ccc(-c4cc5nc(-c6ccccc6)c(*)nc5cc4)c3)n2)ccccc1,2.983
c1(-c2ccccc2)nc2ccc(-c3cc4nc(-c5ccccc5)c(*)nc4cc3)cc2nc1-c1cc(*)ccc1,3.3649
N(c1nc(C)nc(*)n1)(c1ccccc1)CCCCN(c1ccccc1)*,3.7879
N(c1nc(C)nc(*)n1)(c1ccccc1)CCCCCCN(c1ccccc1)*,3.7510000000000003
n1c(N)nc(N2CC(C*)CC(*)C2)nc1N,5.1254
*P(Cl)(Cl)=N*,3.9556
C(CC*)(=O)*,5.3275
*c1ccc(C(=O)c2ccc(O*)cc2)cc1,3.9194
*OS(=O)(c1ccc(*)cc1)=O,4.9308
c1(*)c(C)cc(C*)c(C)c1,5.0056
c1cc(*)cc(CC*)c1,5.4567
*CCc1cc(C#N)c(*)cc1,4.7476
c1(*)ccc(CC*)cc1Cl,5.1823
c1(*)ccc(CC*)cc1Br,5.0525
*CCc1cc(Cl)c(*)cc1Cl,5.2202
c1cc(*)cc(*)c1,4.1803
c1c(*)ccc(C=C*)c1,3.3285
O=C(OC)C1C(c2ccc(*)cc2)C(C(OC)=O)C1*,4.8882
c1(-c2ccc(*)cc2)ccc(CC*)cc1,4.2048
*c1ccc(C(Cl)(Cl)C(Cl)*)cc1,4.7794
C(C(F)(C(F)(c1cc(*)ccc1)F)F)(F)(F)*,5.5439
c1(C2C(c3ccc(*)cc3)C(c3ncccc3)C2*)ccccn1,4.1962
*CCc1cc(Cl)c(*)c(Cl)c1,5.1758
c1(Cl)c(Cl)c(CC*)c(Cl)c(Cl)c1*,4.5904
c1(C)c(C)c(CC*)c(C)c(C)c1*,4.9544
c1cc(*)cc(O)c1*,5.0734
C1(*)CCC2C1CCC2*,6.7514
*C1CC23C4C2CC(C3C1)C4*,5.9559
*CCC1C2C(C(*)C1)CCC2,6.7838
*C12CC3CC(*)(C1)CC(C2)C3,5.7519
C(CC*)C(C)*,7.1052
C1CCC(C)C(C(*)C*)C1,6.4889
C(CC*)CCC(*)C,7.1803
C(C(*)CC)CCCC*,6.7743
C(CCCCCCCCCC(*)CCCCC*)CCCC,6.895
C1CC(*)CC1*,6.6766
C1C2CC(C(*)C2*)C1,6.1739
CC1C2CC(C1)C(*)C2*,6.0638
*C12CC3(*)CC(CCCC)(CC(C3)C1)C2,5.6997
*C1C2C(*)C(CCCC)C(C1)C2,6.1498
*C1C2C(C(CC*)C1)C1C(CC)CC2C1,6.6502
C1(CC*)CCC(*)C1,7.1099
n1cncnc1C(*)(C)C*,4.5942
*CC(*)c1cc(O)ccc1O,2.0107
c1(OC)ccc(OC)c(C(*)C*)c1,3.8323
*CC(*)c1ccc(C=O)cc1,1.6275
c1c(S(=O)(O)=O)ccc(C(*)C*)c1,3.2569
c1cc(C(*)C(*)(C#N)C#N)ccc1,2.7551
*CC(*)c1nc(N)nc(N)n1,5.2767
c1cc(C(CC(C#N)(*)C#N)C*)ccc1Cl,4.6797
c1cc(C(CC(C#N)(*)C#N)C*)ccc1CCl,5.4178
*CC(*)c1ccc(CCl)cc1,3.4202
c1cc(C(C(CC*)c2ccccc2)*)ccc1,5.4001
Fc1c(F)c(OC)c(F)c(F)c1C(*)C*,4.6291
c1(F)c(F)c(P(O)(=O)O)c(F)c(F)c1C(*)C*,4.4874
O=C(C(Cl)(Cl)Cl)OC(*)C*,5.7645
c1c2c(cccc2)nn1CC(*)C*,3.9074
C(C#N)(/C=C\*)C*,5.3057
*C(C(OCC(C)C)=O)C(C=C*)C,5.4659
C(CC*)(O)*,6.3158
C(*)(C(C=C*)CN)C(O)=O,5.3681
O(C)C(C(C=C*)C(c1ccccc1)*)=O,4.9911
c1cc2ccccc2c(C(*)=C*)c1,0.8664
c1c(N)ccc(C(*)=C*)c1,0.2588
*C=C(*)c1ccc(NC=O)cc1,0.2219
*C(C#N)=C(c1ccccc1)*,4.3452
*CC(*)OC(OCC(Cl)(Cl)Cl)=O,6.5923
*CC(*)OC(OCC(F)(F)F)=O,7.5359
C1(O)=C(*)CC(C=C*)=C1O,1.3796
*C(C#N)=C*,0.838
*C(OCCCC)=C*,4.7326
*C(CO)=C*,4.3592
c1cc(C(C#C*)=C(c2ccccc2)*)ccc1,0.8829
O=C(O)CC(*)(C*)C(O)=O,5.8762
C(C(=O)OC)OC(*)C*,5.3903
C1CCC(=S)N1C(*)C*,4.1333
*C=CCC(c1ccccc1)C*,5.5674
c1ccccc1C(c1ccccc1)(CC=C*)C*,5.1804
n1(C(=O)C(*)C*)sc2ccccc2c1=O,1.2252
c1(I)ccc2c(c3cc(I)ccc3n2C(*)C*)c1,2.9408
C(#N)C(*)(C#N)*,4.3364
*C=C(*)c1ccc(C#C)cc1,0.2378
*C=C(*)c1cc(C#C)ccc1,0.069
*C=C(*)c1nc(C#C)ccc1,0.835
c1cc(Br)cc(C(*)=C*)c1,0.2843
c1cc(Cl)cc(C(*)=C*)c1,0.8655
c1c2c(ccc1)n(C(*)=C(C#C*)CO)c1ccccc21,1.5113
FC(*)=C*,0.8441
C(CCCC(=C(c1cncnc1)*)C#C*)OC(=O)NCC(OCCCC)=O,3.2132
C(C(C#N)*)CC*,7.8211
*CC(*)c1cc2c(cc1)OCO2,4.4057
*CC(*)c1c2c(ccc1)OCO2,4.5452
*C(Cl)(C*)C#N,6.5592
*C1CC(O)CC(C*)C1,6.4795
*CCC(CC(=C(C)*)C)C#N,5.2759
*C=CC(CC(C*)C#N)(C)C,5.6628
C(#N)C(CC(C)=C*)CC*,5.6857
C1(C(=O)OC(C)(C)C)=C(C(=O)OC(C)(C)C)C(*)C=CC1C=C*,4.1406
FC(C1(C(F)(F)F)C(*)CC(C=C*)C1(F)F)(F)F,5.3867
C(I)(*)=C(I)*,3.8335
c1ccc(C(F)(F)F)c(C(*)=C*)c1,1.3430000000000002
C(*)(=C(C)*)SCC,3.9571
*C=CC1CC(C(OC)=O)C(*)C1,5.39
c1(C(F)(F)F)oc(C(F)(F)F)cc1C(*)=C*,1.9958
*C(c1ccsc1)=C*,2.2157
*C(c1cccs1)=C*,3.6662
FC(F)(C(F)(F)F)C(F)(OC1(F)C(F)(F)C(*)CC1C=C*)F,3.4449
C(*)(=C(C)*)C#N,3.2656
*C(C(CC)=O)C*,5.6211
*C(CO)C*,6.2929
*C(C(=O)C)=C*,3.9542
*C(C(CC)=O)=C*,3.4734
c1c(C(*)=C(c2cnc3ccccc3c2)C#C*)cc2c(cccc2)n1,0.7739
O=C(OC)C(=Cc1ccc(OCCOC(*)C*)cc1)C#N,3.1988
NC(*)C*,5.222
C(C)(CC*)=C(Cl)*,5.0263
*C1C(C#N)CC(C=C*)C1,5.8346
*C=CC1CC(CC)(C#N)C(*)C1,6.1381
*C1C(CCC)(C#N)CC(C=C*)C1,6.0806
*C(CN)C*,5.4738
*CC(Cl)(C1CCC(*)C=C1)C#N,5.4881
*C(n1cncn1)C*,3.4207
*CC(*)n1c2c(nn1)cccc2,4.0479
c1c(OC(=O)C2CC(C=C*)CC2*)cccc1,4.8107
C1(C(Oc2ccccc2)=O)C(C(=O)Oc2ccccc2)C(C=C*)CC1*,5.2819
C1(C(OC)=O)C(C(OC)=O)C(*)CC1C=C*,5.0643
O(C(=O)C1C(C(OC(C)(C)C)=O)C(*)CC1C=C*)C(C)(C)C,5.6132
*C=CCCCC(Cl)CCC*,5.737
C(*)CCCCCC(Cl)CCCCCCC=C*,5.9562
C(CCC(CCCCCCCCCC=C*)Cl)CCCCCC*,5.874
Cc1c(C)c2c(n1C(*)C*)cccc2,2.733
*CC(*)n1c2c(cc1)cccc2,1.6204
O=C(CCC#N)OC(*)C*,6.425
c1c2c3c(ccc4ccc(C(*)=C*)c(c1)c43)ccc2,0.1296
C(C=C(CCS(O)(=O)=O)*)=CC=CC=C*,0.8077
C(C)(C)(C)NCCOC(=O)C1CC(C=C*)CC1*,5.2249
S(Cc1ccccc1)(=O)(NCC(*)=C*)=O,3.9211
c1(F)c(F)c(F)c(OC(=O)c2ccc(C(*)=C*)cc2)c(F)c1F,1.1102
*C(C(NC)=O)C*,5.4371
*C(C(NCC)=O)C*,5.2246
O=C(NCCC)C(*)C*,6.0177
O=C(NCCC)C(*)(C)C*,5.7916
*CC(*)C(N(CCC)CCC)=O,5.3191
O(C(C(F)(F)F)OCC)C(=O)C(*)C*,6.3353
O=C(OCc1sccc1)C(*)(C)C*,4.9884
c1ccc2c(c1)C(=O)c1ccc(NC(=O)C(*)C*)cc1C2=O,3.0723
*CC(*)C(OCCCCC)=O,6.4787
C(*)(C(*)C)C(OC)=O,6.2685
N#CC(*)(C(C#N)(C#N)C(OCC)C*)C(OC)=O,5.4657
*C(C(NCO)=O)C*,6.0779
O=C(NCCO)C(*)C*,4.8564
c1(-c2ccc(OCCCOC(=O)C(*)C*)cc2)ccc(C#N)cc1,3.6528
N(O)(C(=O)C(*)C*)c1ccc(C)cc1,4.2873
N(O)(C(=O)C(*)C*)c1cccc(C)c1,4.1845
N(O)(C(=O)C(*)C*)c1ccc(Cl)cc1,4.1462
O(C(=O)C(*)(C)C*)CCCCCn1c2c(cccc2)c2ccccc21,3.7707
N(CCc1ncccc1)C(=O)C(*)C*,4.133
NC(NN=C(c1ccc(OC(=O)C(*)C*)cc1O)C)=O,3.6909
c1cc(N=Nc2ccc(OC(=O)C(*)(C)C*)cc2)ccc1C#N,2.5281
O=C(OC1(C)CC(=O)OCC1)C(*)(C)C*,6.0808
c1c2c(ccc1)n(CC)c1ccc(COC(=O)C(*)(C)C*)cc21,3.4735
FC(F)(C(F)(F)C(F)(F)CNC(=O)C(*)C*)F,5.7825
FC(C(C(C(F)(F)C(C(F)(F)C(F)(F)C(F)(F)F)(F)F)(F)F)(F)F)(F)CCNC(=O)C(*)C*,5.7478
C(c1ccc(Cl)cc1)=CC(c1ccc(OC(=O)C(*)(C)C*)cc1)=O,2.9358
O=C(OC(CC)OCC)C(*)(C)C*,6.3891
*CCC(C(C)(*)C(=O)OC)C,6.5856
O=C(OCCC1CCCCC1)C(*)(C)C*,6.5132
OC(=O)C(C(C)(C)*)C(C(Oc1ccccc1)=O)C*,5.2905
N(c1c(Cl)cccc1)C(=O)C(*)C*,4.5631
C(C1(COCCOC(=O)C(*)C*)COC1)C,5.6941
n1(CCC(=O)OCCOC(=O)C(*)(C)C*)cncc1,4.5949
n1c(-c2ccccc2)oc(-c2cc(NC(=O)C(*)(C)C*)ccc2)n1,3.5944
C1N(C(=O)COC(=O)C(*)(C)C*)CCOC1,5.1555
O=C(OCC(N1CCCC1)=O)C(*)(C)C*,5.0881
C(C1(C)C2CC(C3C(*)CC(CC*)C32)C1)(=O)OC,6.4636
O=C(OCc1ccc(Cl)cc1)C(*)(C)C*,4.9536
c1(Cl)ccc(COC(=O)C(*)(C)C*)c(Cl)c1,4.8651
C(C(Cl)(C)*)CC*,6.5311
*CCCCCCC(C(Cl)*)Cl,6.8762
C(Cl)(CC*)C(C)*,6.7613
FC(*)(C(F)(C(F)(F)C(F)(*)F)F)C(F)(F)F,8.4323
*C(Cl)(F)C*,6.2438
FC1(F)C(F)(F)C(F)(F)C(F)(C(F)(*)F)C(F)(F)C(*)(F)C1(F)F,7.4251
C(CC*)C(Cl)*,6.9806
ClC(C(C(*)Cl)Cl)C*,7.1649
*CCCCCCCCC(Cl)*,6.9974
*C(Cl)CCCCCCCCCCCCCC*,7.2258
C(CCCCCCCCCCCCCCC*)CCCCC(Cl)*,7.136
C(CCCCCCC*)CC(C=C*)C,5.8829
C(CCCCCC*)CC#CC#C*,5.4216
*C=CC(C(=C(C)C)*)=C(C)C,3.4443
C(*)(=C(C)*)CCC,5.0895
C1(C)=CC(*)CC1*,5.3361
*C=CC1C2C(C(*)C1)CC=C2,5.3836
*C=CC1C2C(C(*)C1)CCC2,5.6651
CC=C1C2C(*)C(*)C(C1)C2,5.1841
C(C#C*)=C*,1.1342
c12c(cc(*)cc1)C(CC(CCCC)CC)(CC(CC)CCCC)c1cc(*)ccc1-2,3.8505
c1c2c(ccc1*)-c1ccc(*)cc1C2,3.7772
*CC(C)(C1CC=C(*)CC1)C,5.4516
C(C1(CC(CC)CCCC)c2c(ccc(C=C*)c2)-c2c1cc(*)cc2)C(CC)CCCC,2.8561
*C1C2C(C(C=C*)C1)C1CCC2C1,5.1047
CC(c1ccc(O*)cc1)(c1ccc(Oc2nc(*)nc(Cl)n2)cc1)C,4.3967
C1C2CC(*)CC(O2)CC1OC(Oc1cc(OC(=O)O*)ccc1)=O,5.8268
C12CC(*)CC(CC(OC(Oc3ccc(OC(=O)O*)cc3)=O)C1)O2,5.6192
C1C2OC(CC(*)C2)CC1OC(=O)O*,6.2425
C1C(NC(=O)O*)CCC(CC2CCC(NC(=O)OC3CC4OC(C3)CC(*)C4)CC2)C1,5.8672
C1CN(*)CCN1C(OC1CC2OC(C1)CC(OC(*)=O)C2)=O,5.7033
C1C(*)CC2OC1CC(OC(=O)c1cc(C(=O)O*)ccc1)C2,4.6897
c12c(cccc1)C1(c3c(cc(*)cc3)Oc3cc(OC(c4ccc(C(=O)O*)cc4)=O)ccc31)c1ccccc1-2,3.1167
OC(COc1ccc(C(C)(c2ccc(OCC(O)C*)cc2)C)cc1)COc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1,4.067
c1c(O*)c(C)cc(S(c2cc(C)c(OCC(O)C*)cc2)(=O)=O)c1,4.1274
C1=CC(*)CCC1O*,5.6324
*COC1CC2CC(O*)C1C2,5.9517
c1(C(O*)=O)ccccc1C(OCCOCCOCC*)=O,4.8493
*Oc1ccc(C(OC(=O)c2ccc(C(OC(c3cc(OC)c(OCC*)cc3)=O)=O)cc2)=O)cc1OC,3.2659
C1CC(*)C(*)O1,5.9474
C1(C)(C)CC(*)C(*)O1,5.8529
C(CCCCCCCC(=O)OCCCOCCC*)C(O*)=O,6.4909
O(*)C(=O)CC(C)CCC(OCCOCC*)=O,6.43
C(C(O*)=O)OCC(OCCOCCOCC*)=O,6.0666
C(NCCCCCCNC(=O)CCCCC*)(CCCCO*)=O,5.8874
*C(CCl)O*,7.2522
*C(C(Cl)Cl)O*,6.5565
*C1OC(COC(=O)CCCCCCC*)CO1,6.6417
O1CC(OC(=O)CCCCCCC*)COC1*,6.6422
*CC(CCl)(CO*)COC(=O)C,6.4853
O1CC(CNC(=O)CCCCC(NC*)=O)OCC1*,6.0452
O1CC(C(=O)NCCCCCCNC(*)=O)OCC1*,5.8235
*OC1C(CO)OC(*)C(O)C1O,5.8509
*CC1(CO*)CC2CC1C=C2,5.6096
